20170113   7181175   12.1272   141.5093      5.000  -2.0    0.00    0.00   0.00        299
20170113   7284378   11.6058   141.8653     10.000  -2.0    0.00    0.00   0.00        300
20170113   7325356   12.0742   141.5385      5.600  -2.0    0.00    0.00   0.00        301
20170113   7465008   12.0392   141.5097     57.600  -2.0    0.00    0.00   0.00        302
20170113   8210536   11.8472   141.0248      5.000  -2.0    0.00    0.00   0.00        303
20170113   8235446   11.7073   141.9808     73.100  -2.0    0.00    0.00   0.00        304
20170113   9101785   11.9333   141.9352     10.000  -2.0    0.00    0.00   0.00        305
20170113   9224988   12.0740   141.6540     19.700  -2.0    0.00    0.00   0.00        306
20170113   9302814   11.9315   141.4565      8.600  -2.0    0.00    0.00   0.00        307
20170113   9505308   11.7627   141.5862      7.500  -2.0    0.00    0.00   0.00        308
20170113  10040474   11.9907   141.6500     10.000  -2.0    0.00    0.00   0.00        309
20170113  10051447   13.0430   141.9487      9.100  -2.0    0.00    0.00   0.00        310
20170113  10192252   12.1833   141.2725      5.200  -2.0    0.00    0.00   0.00        311
20170113  13381879   11.4585   142.3158     13.800  -2.0    0.00    0.00   0.00        312
20170113  14111023   12.0345   141.6428      9.900  -2.0    0.00    0.00   0.00        313
20170113  15124560   12.0017   141.6063      7.100  -2.0    0.00    0.00   0.00        314
20170113  15434223   12.2687   141.3842     10.000  -2.0    0.00    0.00   0.00        315
20170113  15462246   11.8985   141.5638     10.000  -2.0    0.00    0.00   0.00        316
20170113  17450800   13.1028   141.9933      9.700  -2.0    0.00    0.00   0.00        317
20170113  19445852   11.6058   141.0277      5.100  -2.0    0.00    0.00   0.00        318
20170113  21205920   12.2092   141.6120      6.200  -2.0    0.00    0.00   0.00        319
20170113  22112244   12.0278   141.6083      9.900  -2.0    0.00    0.00   0.00        320
20170113  22400416   11.9740   141.4757     12.200  -2.0    0.00    0.00   0.00        321
20170113  23245452   12.0523   141.4583     13.900  -2.0    0.00    0.00   0.00        322
20170113  23471800   11.7702   141.6797     14.400  -2.0    0.00    0.00   0.00        323
20170114    210725   12.2602   141.0935     11.900  -2.0    0.00    0.00   0.00        324
20170114    420079   12.0412   141.6330      7.400  -2.0    0.00    0.00   0.00        325
20170114    432305   12.0475   141.4307      5.000  -2.0    0.00    0.00   0.00        326
20170114   1193720   12.0412   141.8528    114.900  -2.0    0.00    0.00   0.00        327
20170114   2051972   11.6005   141.8640     10.000  -2.0    0.00    0.00   0.00        328
20170114   5560346   12.0205   140.4027     10.000  -2.0    0.00    0.00   0.00        329
20170114   6484337   12.0822   141.6265     48.000  -2.0    0.00    0.00   0.00        330
20170114   7123758   12.2047   141.2227     16.700  -2.0    0.00    0.00   0.00        331
20170114   7121444   13.3630   141.5017     10.000  -2.0    0.00    0.00   0.00        332
20170114   7494091   11.9825   141.6490     12.900  -2.0    0.00    0.00   0.00        333
20170114   8305832   11.7832   141.7048     10.000  -2.0    0.00    0.00   0.00        334
20170114   8400331   11.9027   141.5418      5.200  -2.0    0.00    0.00   0.00        335
20170114   8544866   12.1078   141.4833      7.500  -2.0    0.00    0.00   0.00        336
20170114  10205135   11.9418   141.5072      5.000  -2.0    0.00    0.00   0.00        337
20170114  15544741   12.0618   141.4677      9.800  -2.0    0.00    0.00   0.00        338
20170114  16035464   12.0487   141.7718     32.400  -2.0    0.00    0.00   0.00        339
